transaction_id,user_id,amount,merchant,location,device_type,timestamp,is_fraud
TXB64528EA,623,25.97,Shell Gas,Berlin,mobile,2025-01-07 21:31:27,0
TX301DAF5D,467,77.56,Apple Store,NYC,atm,2025-01-07 21:35:52,0
TXF222B2B1,853,29.29,Starbucks,Dubai,mobile,2025-01-07 21:37:38,0
TX601A8592,211,97.58,Best Buy,Mumbai,tablet,2025-01-07 21:37:48,0
TX828AA968,266,50.14,Offshore Trading,NYC,atm,2025-01-07 21:38:09,0
TX7A52D0FD,518,28.12,Emirates,Berlin,atm,2025-01-07 21:38:35,0
TXF2539227,140,53.12,Zara,NYC,tablet,2025-01-07 21:40:22,0
TXBCAAC189,459,14.3,Whole Foods,Berlin,atm,2025-01-07 21:40:34,0
TX5BBA3E46,598,12.21,McDonald's,Mumbai,web,2025-01-07 21:40:37,0
TXBEB235DE,618,47.64,Apple Store,Dubai,mobile,2025-01-07 21:44:37,0
TX9DFC71E8,468,33.44,Whole Foods,Dubai,mobile,2025-01-07 21:44:46,0
TX58E7374D,102,44.36,Crypto Exchange X,London,atm,2025-01-07 21:46:20,0
TX4218D5A9,258,44.46,Uber,Mumbai,mobile,2025-01-07 21:46:53,0
TXF2C82D41,72,18.83,Offshore Trading,Mumbai,atm,2025-01-07 21:47:57,0
TX32A509DF,943,4.7,Best Buy,NYC,web,2025-01-07 21:49:31,0
TXDC2B8ED7,582,43.53,Netflix,Mumbai,atm,2025-01-07 21:50:13,0
TX082ABCB5,318,12.78,Quick Cash LLC,London,atm,2025-01-07 21:50:19,0
TX1F3A0ACF,302,52.54,Starbucks,Singapore,mobile,2025-01-07 21:50:22,0
TX5C9D21F0,56,21.71,Netflix,Singapore,tablet,2025-01-07 21:50:29,0
TXD40EFED4,473,100.73,Shell Gas,Mumbai,mobile,2025-01-07 21:52:35,0
TXBF9BAA03,59,8.46,Crypto Exchange X,Dubai,web,2025-01-07 21:55:16,0
TXE1E0336B,702,44.07,Offshore Trading,Berlin,atm,2025-01-07 21:58:36,0
TXF87B6187,202,186.22,Apple Store,Mumbai,atm,2025-01-07 21:59:28,0
TX2FE2B6F0,101,24.53,Amazon,Dubai,mobile,2025-01-07 22:00:32,0
TX70A80F66,117,104.27,Quick Cash LLC,London,atm,2025-01-07 22:00:47,0
TX80CE8C57,29,28.34,Best Buy,Dubai,mobile,2025-01-07 22:09:27,0
TXB15516D3,395,25.48,Zara,Dubai,web,2025-01-07 22:18:16,0
TX7C9B1385,59,61.8,Amazon,Singapore,tablet,2025-01-07 22:18:54,0
TX3023C83E,81,86.12,Best Buy,Mumbai,mobile,2025-01-07 22:27:38,0
TX9F691838,219,3612.24,Starbucks,Singapore,mobile,2025-01-07 22:33:32,1
TX763EFE44,562,61.29,Best Buy,London,mobile,2025-01-07 22:36:13,0
TX907007EB,221,25.46,Starbucks,Dubai,mobile,2025-01-07 22:36:18,0
TXC5D37EC9,409,55.32,Apple Store,London,tablet,2025-01-07 22:39:00,0
TX806F4D9F,430,10.66,Starbucks,London,tablet,2025-01-07 22:43:23,0
TXC3E4DA72,598,25.17,Apple Store,NYC,web,2025-01-07 22:44:46,0
TX95025D61,47,22.1,Spotify,Dubai,atm,2025-01-07 22:46:57,0
TX46F50139,990,38.65,Spotify,Singapore,atm,2025-01-07 22:48:50,0
TXFBCB6605,93,25.41,McDonald's,Dubai,web,2025-01-07 22:51:36,0
TX5F5E626C,992,33.95,Whole Foods,Singapore,web,2025-01-07 22:54:36,0
TX1A904B1B,286,33.29,Offshore Trading,Mumbai,web,2025-01-07 22:57:12,0
TX65F4FA60,418,22.63,Starbucks,NYC,tablet,2025-01-07 22:59:55,0
TX45B1464F,67,25.71,Netflix,Mumbai,atm,2025-01-07 23:00:03,0
TX078CB147,368,68.3,Nike,Mumbai,mobile,2025-01-07 23:00:17,0
TX201D486B,899,24.46,Emirates,Mumbai,web,2025-01-07 23:01:59,0
TX037ACF00,682,26.57,Uber,Dubai,web,2025-01-07 23:02:08,0
TX6E8429A1,624,33.47,Emirates,Dubai,web,2025-01-07 23:03:29,0
TXBE97BEF5,368,27.45,Emirates,Singapore,tablet,2025-01-07 23:09:28,0
TX6EA223F8,926,18.16,Emirates,Singapore,mobile,2025-01-07 23:10:55,0
TXBAB3D87E,779,42.05,Best Buy,Dubai,atm,2025-01-07 23:11:20,0
TX6524A755,253,43.02,Amazon,Mumbai,web,2025-01-07 23:12:41,0
TXC6ACD3E6,602,121.04,Nike,London,web,2025-01-07 23:15:27,0
TX2E1C52E6,397,24.2,Apple Store,Dubai,web,2025-01-07 23:15:42,0
TX6501BEDB,200,85.78,Best Buy,Singapore,atm,2025-01-07 23:16:32,0
TX6D156F5B,656,86.08,Best Buy,Singapore,mobile,2025-01-07 23:17:27,0
TXC2CD97A8,415,27.72,Walmart,Singapore,tablet,2025-01-07 23:23:04,0
TX9971EDD5,98,12.58,Uber,NYC,tablet,2025-01-07 23:28:16,0
TXA74A452A,864,99.62,Uber,Dubai,atm,2025-01-07 23:29:58,0
TXEDF2DF61,607,29.1,Apple Store,Dubai,tablet,2025-01-07 23:30:31,0
TXD3EB8FC5,554,7.78,Zara,Berlin,tablet,2025-01-07 23:30:56,0
TX6E677EB3,1000,26.74,Uber,NYC,web,2025-01-07 23:34:22,0
TXD8CEDB70,710,61.75,Emirates,Mumbai,mobile,2025-01-07 23:34:47,0
TX09DCC7BB,980,121.31,Walmart,Mumbai,mobile,2025-01-07 23:37:57,0
TX1973F073,710,24.17,Apple Store,NYC,mobile,2025-01-07 23:39:25,0
TXE7F823D8,170,22.9,Best Buy,Berlin,tablet,2025-01-07 23:41:48,0
TXCC2F11EF,483,5.38,Shell Gas,Singapore,tablet,2025-01-07 23:42:50,0
TXFED88B54,510,29.94,Zara,London,tablet,2025-01-07 23:46:56,0
TX35507823,296,1230.36,Walmart,Singapore,tablet,2025-01-07 23:48:22,1
TX4F46E85E,310,26.99,Netflix,NYC,atm,2025-01-07 23:51:14,0
TX31A9EDBA,597,28.46,Uber,London,tablet,2025-01-07 23:52:02,0
TX8F025002,412,27.87,Amazon,Singapore,web,2025-01-07 23:52:29,0
TXBBD74516,114,37.22,Best Buy,NYC,mobile,2025-01-07 23:55:20,0
TXE68493C5,582,35.14,Amazon,Dubai,mobile,2025-01-07 23:56:00,0
TX5553249A,598,43.93,Crypto Exchange X,NYC,mobile,2025-01-07 23:58:37,0
TXCAA4671C,817,28.92,Amazon,London,mobile,2025-01-08 00:00:19,0
TX806E8497,103,42.22,Apple Store,Singapore,tablet,2025-01-08 00:02:12,0
TX1800C89A,458,88.5,Best Buy,Berlin,tablet,2025-01-08 00:03:18,0
TX0ACF6ED3,902,44.94,Amazon,Mumbai,tablet,2025-01-08 00:08:12,0
TXFC5B7CF7,265,28.73,Marriott,Singapore,tablet,2025-01-08 00:12:11,0
TX9DD0CCAC,744,2594.65,Shell Gas,Berlin,tablet,2025-01-08 00:15:03,1
TX7929D052,344,20.66,Amazon,Mumbai,web,2025-01-08 00:15:33,0
TX463267B6,182,16.3,Emirates,Singapore,mobile,2025-01-08 00:15:48,0
TXB5BB6750,711,30.86,Walmart,Berlin,atm,2025-01-08 00:23:21,0
TX86E36ADB,785,30.99,Emirates,Singapore,tablet,2025-01-08 00:26:01,0
TX9C8A959B,915,20.6,Marriott,NYC,atm,2025-01-08 00:26:08,0
TXCF93D728,726,43.67,Shell Gas,Singapore,atm,2025-01-08 00:26:34,0
TX072E6732,307,8.87,Emirates,Berlin,web,2025-01-08 00:28:00,0
TX7FF243CF,729,36.83,Amazon,Dubai,web,2025-01-08 00:31:32,0
TX4B205AC2,33,46.89,Quick Cash LLC,London,web,2025-01-08 00:32:57,0
TXDD7F705D,336,56.8,Crypto Exchange X,Mumbai,mobile,2025-01-08 00:37:20,0
TXE15829CC,214,43.81,Apple Store,London,mobile,2025-01-08 00:37:30,0
TX3944DE36,523,24.9,Best Buy,NYC,web,2025-01-08 00:38:18,0
TX7BF8E0A8,691,109.66,Zara,NYC,atm,2025-01-08 00:39:51,0
TX20AB2F9A,586,2592.28,Nike,NYC,mobile,2025-01-08 00:42:39,1
TXCED02B10,182,22.77,Apple Store,Dubai,mobile,2025-01-08 00:43:25,0
TX0E5241E4,377,18.1,Zara,Dubai,tablet,2025-01-08 00:47:09,0
TX4777DA84,91,34.13,Shell Gas,London,web,2025-01-08 00:47:47,0
TX512382E1,561,47.05,Whole Foods,NYC,mobile,2025-01-08 00:48:59,0
TX87C29248,744,17.63,Best Buy,London,web,2025-01-08 00:49:01,0
TX92C0CD21,245,40.41,Whole Foods,NYC,mobile,2025-01-08 00:50:07,0
TX4C471D0C,528,8.58,Walmart,London,web,2025-01-08 00:55:20,0
TX236D1856,875,8.33,Walmart,NYC,atm,2025-01-08 00:55:52,0
TX1161C814,115,108.03,Offshore Trading,London,tablet,2025-01-08 00:56:06,0
TXBCF72D3B,961,19.3,Amazon,Berlin,atm,2025-01-08 01:00:16,0
TXD624F242,332,56.91,Spotify,London,atm,2025-01-08 01:00:34,0
TX0F252477,327,11.38,Starbucks,Berlin,atm,2025-01-08 01:07:53,0
TX58C2AF33,715,30.28,Best Buy,London,atm,2025-01-08 01:07:56,0
TX5212D0AA,343,159.53,Whole Foods,Singapore,tablet,2025-01-08 01:09:55,0
TXAE0AFC5C,407,4113.57,McDonald's,NYC,mobile,2025-01-08 01:10:50,1
TXA5BB08B6,217,108.17,Netflix,Berlin,web,2025-01-08 01:15:43,0
TX591E0C2B,135,2480.93,Starbucks,London,atm,2025-01-08 01:16:20,1
TXC3EE35ED,865,25.93,Zara,Dubai,mobile,2025-01-08 01:19:36,0
TX4043EF07,98,67.56,Crypto Exchange X,Berlin,atm,2025-01-08 01:24:42,0
TXA8692C56,164,31.6,Emirates,Mumbai,web,2025-01-08 01:34:58,0
TXB120B96B,825,15.75,McDonald's,Mumbai,atm,2025-01-08 01:36:43,0
TXEB426976,799,11.83,Marriott,Mumbai,mobile,2025-01-08 01:37:34,0
TXFA1FEF64,216,27.45,Best Buy,Berlin,web,2025-01-08 01:41:10,0
TX82E619D8,833,28.88,Zara,London,atm,2025-01-08 01:41:10,0
TX8C07F0CF,726,19.92,Starbucks,Dubai,web,2025-01-08 01:46:09,0
TX00376E81,317,15.33,McDonald's,Mumbai,atm,2025-01-08 01:55:17,0
TXAF55A5B1,80,30.39,Netflix,London,web,2025-01-08 01:56:05,0
TXB3D4940A,777,43.06,Uber,Singapore,web,2025-01-08 01:58:57,0
TX563991BF,681,28.07,Uber,Berlin,tablet,2025-01-08 01:59:25,0
TXD760E098,453,68.26,Walmart,Mumbai,web,2025-01-08 02:01:35,0
TXF82C0748,275,37.16,Best Buy,NYC,atm,2025-01-08 02:02:13,0
TXDBD1EF5C,349,102.14,Starbucks,London,tablet,2025-01-08 02:10:16,0
TX8039E21C,273,19.51,Zara,Berlin,atm,2025-01-08 02:11:09,0
TXC44952C4,894,34.01,Crypto Exchange X,Mumbai,tablet,2025-01-08 02:14:19,0
TXE0076C6F,204,23.87,Quick Cash LLC,London,atm,2025-01-08 02:15:28,0
TXE1814599,454,28.99,Offshore Trading,Mumbai,tablet,2025-01-08 02:15:44,0
TX7C1F43B0,641,60.8,Starbucks,Mumbai,web,2025-01-08 02:15:56,0
TX499E5AC8,56,17.7,Whole Foods,London,atm,2025-01-08 02:16:19,0
TX91F234E5,502,88.48,Whole Foods,Singapore,web,2025-01-08 02:22:38,0
TX011403AB,635,9.68,Uber,Mumbai,web,2025-01-08 02:23:28,0
TX3A653C40,528,34.19,Shell Gas,Dubai,atm,2025-01-08 02:23:39,0
TX16CDB61C,659,17.09,Apple Store,NYC,web,2025-01-08 02:25:37,0
TX0EF69F5C,489,37.72,Offshore Trading,Dubai,mobile,2025-01-08 02:27:50,0
TX8BC94BDA,635,62.24,Best Buy,London,mobile,2025-01-08 02:28:22,0
TX95406375,978,30.91,Uber,Berlin,tablet,2025-01-08 02:28:34,0
TXD315F3E8,361,61.83,Walmart,NYC,mobile,2025-01-08 02:30:23,0
TX0ED9BDD4,357,58.43,Best Buy,Mumbai,web,2025-01-08 02:31:18,0
TXCAB43A51,679,44.75,Crypto Exchange X,NYC,web,2025-01-08 02:32:45,0
TX3A357D8B,90,32.35,Shell Gas,Dubai,web,2025-01-08 02:33:22,0
TXFA4BAB8B,292,58.91,Nike,NYC,atm,2025-01-08 02:40:28,0
TXCB309E71,167,50.26,Shell Gas,London,atm,2025-01-08 02:46:11,0
TXABA6ED7F,465,23.66,Offshore Trading,Singapore,mobile,2025-01-08 02:47:26,0
TXBC7EB2CA,122,23.99,Marriott,London,mobile,2025-01-08 02:48:56,0
TX5B780EFA,217,3599.85,Quick Cash LLC,NYC,tablet,2025-01-08 02:51:31,1
TX34C942E5,426,21.05,Emirates,Singapore,atm,2025-01-08 02:54:49,0
TXE43D7F35,614,17.37,Zara,NYC,web,2025-01-08 02:56:46,0
TX05A53E4F,431,1030.03,Amazon,Singapore,web,2025-01-08 02:56:49,1
TX92AD0CE3,811,20.74,Uber,Mumbai,atm,2025-01-08 02:58:17,0
TX7821412D,800,24.68,Netflix,Berlin,web,2025-01-08 02:59:56,0
TXC5A6CEE0,98,31.84,Quick Cash LLC,Dubai,tablet,2025-01-08 03:08:49,0
TX91EDC0F9,696,34.76,Emirates,Dubai,atm,2025-01-08 03:08:51,0
TXDFF79FEE,28,18.58,Emirates,Dubai,mobile,2025-01-08 03:17:20,0
TX334199A2,174,3720.65,Offshore Trading,London,mobile,2025-01-08 03:18:14,1
TX736A83CB,762,14.36,Quick Cash LLC,Singapore,mobile,2025-01-08 03:19:20,0
TX0FB1092A,583,88.18,Spotify,Berlin,tablet,2025-01-08 03:19:29,0
TX320878E1,323,49.18,Uber,Dubai,atm,2025-01-08 03:23:43,0
TXC241E201,154,12.83,Walmart,Mumbai,mobile,2025-01-08 03:25:36,0
TX007FDFFF,324,2125.62,Best Buy,Mumbai,tablet,2025-01-08 03:33:19,1
TXAF5CA8EF,780,18.33,Offshore Trading,Berlin,mobile,2025-01-08 03:34:45,0
TXC5AA4C54,565,3484.57,McDonald's,Berlin,mobile,2025-01-08 03:36:15,1
TX75FB53CB,131,28.85,Offshore Trading,Dubai,atm,2025-01-08 03:37:56,0
TXD693941F,487,29.78,Apple Store,Dubai,web,2025-01-08 03:40:47,0
TX88FBAEC3,202,49.57,Walmart,Mumbai,web,2025-01-08 03:45:56,0
TX20FAD342,122,5.35,Best Buy,Mumbai,web,2025-01-08 03:46:49,0
TXC787AF48,87,35.09,Shell Gas,Dubai,web,2025-01-08 03:50:50,0
TXB53FC88C,761,21.5,Walmart,Berlin,web,2025-01-08 03:54:28,0
TXA3DF18E6,161,70.96,Crypto Exchange X,Berlin,mobile,2025-01-08 03:58:01,0
TXFACFC885,177,54.79,Shell Gas,NYC,mobile,2025-01-08 03:58:10,0
TX1270DEE1,867,30.93,Netflix,London,tablet,2025-01-08 04:02:28,0
TX1821F187,827,47.54,Best Buy,Berlin,tablet,2025-01-08 04:09:15,0
TX2A2F7F1A,503,10.38,Quick Cash LLC,Dubai,tablet,2025-01-08 04:10:22,0
TX7F623186,765,56.05,Starbucks,Berlin,mobile,2025-01-08 04:13:10,0
TXF1C23767,23,67.14,Shell Gas,NYC,tablet,2025-01-08 04:15:20,0
TXBA44B6EF,168,24.77,Nike,London,tablet,2025-01-08 04:20:39,0
TXF2487033,354,58.67,Spotify,London,web,2025-01-08 04:24:24,0
TX361400CA,759,25.92,Apple Store,Mumbai,tablet,2025-01-08 04:26:47,0
TX163186E9,91,13.22,Amazon,Singapore,web,2025-01-08 04:27:39,0
TXC8D0814C,661,255.23,Nike,Mumbai,atm,2025-01-08 04:29:05,0
TX5A59C6C1,71,23.53,Apple Store,Berlin,atm,2025-01-08 04:32:16,0
TX97E87C3A,982,44.43,Amazon,NYC,tablet,2025-01-08 04:32:26,0
TX9D7C836E,209,25.61,Quick Cash LLC,Singapore,mobile,2025-01-08 04:35:13,0
TX86ED583D,712,26.17,Spotify,Berlin,atm,2025-01-08 04:36:03,0
TX2C63EC44,623,69.39,McDonald's,Mumbai,tablet,2025-01-08 04:36:27,0
TXE6640B6F,391,103.13,Zara,London,atm,2025-01-08 04:38:47,0
TX453C5989,764,27.6,Quick Cash LLC,London,tablet,2025-01-08 04:41:20,0
TXAEFDC6E0,621,35.16,Whole Foods,Dubai,tablet,2025-01-08 04:43:15,0
TX682BEA3C,451,33.93,Best Buy,Mumbai,web,2025-01-08 04:43:44,0
TX69E0444A,662,37.99,Emirates,NYC,tablet,2025-01-08 04:47:31,0
TX2433AAD5,287,87.87,Best Buy,Berlin,mobile,2025-01-08 04:49:36,0
TX1F769F82,746,55.47,Shell Gas,Singapore,web,2025-01-08 04:51:29,0
TXD36E1319,701,44.51,Best Buy,Dubai,tablet,2025-01-08 04:51:36,0
TX04E750D1,469,47.45,Marriott,NYC,atm,2025-01-08 04:57:36,0
TX9C71B786,658,38.74,Marriott,Dubai,tablet,2025-01-08 04:57:41,0
TX69CE0ACA,828,37.63,Shell Gas,Mumbai,atm,2025-01-08 05:02:13,0
TX4A87E663,643,30.01,Whole Foods,Singapore,web,2025-01-08 05:03:57,0
TX686825C1,287,19.6,Shell Gas,London,mobile,2025-01-08 05:06:16,0
TX926B0151,277,55.35,Nike,London,mobile,2025-01-08 05:06:40,0
TX50185DEB,964,20.47,Zara,Mumbai,web,2025-01-08 05:07:19,0
TXF261B498,809,44.98,Crypto Exchange X,Singapore,mobile,2025-01-08 05:12:54,0
TX2D13EE7C,311,56.44,Spotify,London,tablet,2025-01-08 05:13:54,0
TX0DA9DDD0,717,25.1,Spotify,NYC,mobile,2025-01-08 05:16:01,0
TXBD709CCD,38,13.1,Marriott,Mumbai,web,2025-01-08 05:20:08,0
TX9BDBAA3E,693,14.62,Apple Store,Mumbai,atm,2025-01-08 05:26:11,0
TX7CF12244,201,85.82,Crypto Exchange X,Singapore,atm,2025-01-08 05:26:44,0
TX35C8073C,312,17.05,Spotify,Mumbai,atm,2025-01-08 05:31:57,0
TX80CF8BBE,928,95.3,Amazon,Singapore,atm,2025-01-08 05:32:28,0
TXAF782EFC,140,7.4,Uber,Mumbai,tablet,2025-01-08 05:33:39,0
TX3EB076EC,791,54.17,Starbucks,Singapore,mobile,2025-01-08 05:36:12,0
TX1411BC74,404,34.0,Starbucks,Mumbai,mobile,2025-01-08 05:44:04,0
TX98970D87,440,9.31,McDonald's,Berlin,tablet,2025-01-08 05:46:19,0
TX34AE9E27,462,24.78,Whole Foods,NYC,mobile,2025-01-08 05:46:31,0
TX08750DF7,906,5.5,Spotify,Berlin,atm,2025-01-08 05:46:52,0
TX8FB8E8AF,501,28.98,Crypto Exchange X,London,web,2025-01-08 05:46:57,0
TX41C87109,247,30.5,Walmart,Singapore,tablet,2025-01-08 05:48:46,0
TX1202F76A,8,13.03,Marriott,Berlin,mobile,2025-01-08 05:50:48,0
TX588A23CA,234,17.71,Uber,Singapore,mobile,2025-01-08 05:55:49,0
TX830A2812,159,80.48,Amazon,Berlin,atm,2025-01-08 05:57:04,0
TXF310B4B7,129,20.73,Offshore Trading,Berlin,atm,2025-01-08 05:57:05,0
TX05E0B9C1,993,46.67,Starbucks,Mumbai,tablet,2025-01-08 05:58:07,0
TX35D25304,443,92.86,Uber,Berlin,mobile,2025-01-08 06:00:45,0
TXB58CBEAB,1000,68.1,Best Buy,Mumbai,web,2025-01-08 06:01:51,0
TXCD93B93D,515,20.68,Shell Gas,NYC,web,2025-01-08 06:04:32,0
TX8E9EF308,220,27.4,Starbucks,Dubai,web,2025-01-08 06:06:54,0
TX1C3C3AEF,146,44.91,Netflix,Berlin,atm,2025-01-08 06:13:06,0
TX6D4CA474,760,81.87,Spotify,London,web,2025-01-08 06:17:28,0
TX7881A847,115,31.15,Amazon,Berlin,atm,2025-01-08 06:20:15,0
TXAC9D4BB3,52,14.42,Walmart,NYC,tablet,2025-01-08 06:21:45,0
TX439DACBC,391,72.01,Uber,Mumbai,tablet,2025-01-08 06:23:33,0
TXF1EFC9A6,316,61.66,Offshore Trading,Singapore,atm,2025-01-08 06:23:49,0
TXE45AC6BA,233,48.41,Starbucks,London,mobile,2025-01-08 06:23:57,0
TX4C649DDA,514,24.58,Marriott,Berlin,tablet,2025-01-08 06:25:39,0
TX7F85CA5C,575,41.7,Shell Gas,London,web,2025-01-08 06:26:28,0
TXE51D8ECF,435,44.1,Best Buy,Singapore,mobile,2025-01-08 06:27:21,0
TX5509CF2F,525,51.9,Netflix,NYC,mobile,2025-01-08 06:28:35,0
TX32C50B92,669,35.62,Crypto Exchange X,NYC,mobile,2025-01-08 06:30:00,0
TX4B68D690,163,18.02,Zara,NYC,tablet,2025-01-08 06:32:28,0
TX0AEBECBF,370,3460.14,Amazon,Dubai,tablet,2025-01-08 06:33:39,1
TXC0467507,14,5.02,Netflix,Mumbai,atm,2025-01-08 06:33:53,0
TXAC0E0498,969,74.29,Uber,Mumbai,atm,2025-01-08 06:34:28,0
TX20094AF9,645,18.03,Crypto Exchange X,NYC,tablet,2025-01-08 06:35:17,0
TX573C2A91,803,31.83,Amazon,Berlin,web,2025-01-08 06:36:03,0
TX07ED634B,773,15.79,Uber,Singapore,tablet,2025-01-08 06:38:22,0
TXBB086B75,7,1706.97,Apple Store,Mumbai,tablet,2025-01-08 06:39:03,1
TX07B38181,489,29.1,Apple Store,NYC,web,2025-01-08 06:39:44,0
TX9D4639E7,870,19.31,Offshore Trading,NYC,atm,2025-01-08 06:39:58,0
TX2DCEF9FD,576,15.9,Nike,Mumbai,web,2025-01-08 06:40:53,0
TXFC9C0E41,598,64.88,Offshore Trading,Dubai,web,2025-01-08 06:41:13,0
TX1F58253C,962,62.57,Whole Foods,NYC,atm,2025-01-08 06:44:19,0
TX22FDC1AF,750,13.87,Quick Cash LLC,London,web,2025-01-08 06:45:39,0
TX966C74C3,768,33.73,Emirates,Dubai,atm,2025-01-08 06:46:55,0
TX5DFDADF0,799,47.39,Best Buy,Mumbai,web,2025-01-08 06:47:50,0
TXF23CF8A1,334,72.74,Shell Gas,Mumbai,tablet,2025-01-08 06:49:03,0
TX94165C98,974,13.72,Walmart,NYC,atm,2025-01-08 06:50:12,0
TXA609575A,851,162.06,Quick Cash LLC,London,atm,2025-01-08 06:51:08,0
TXFDE97543,33,16.2,Shell Gas,Dubai,mobile,2025-01-08 06:52:32,0
TXF8BA92C5,549,24.43,Spotify,Dubai,tablet,2025-01-08 06:55:14,0
TX94C2A4FA,248,40.93,Offshore Trading,Singapore,mobile,2025-01-08 06:59:28,0
TX9177B9C1,522,9.26,Shell Gas,Mumbai,tablet,2025-01-08 07:00:14,0
TX31B471E3,809,64.51,Starbucks,London,tablet,2025-01-08 07:03:53,0
TXBD72B496,692,113.89,Zara,London,atm,2025-01-08 07:05:37,0
TX966380B4,800,13.19,Offshore Trading,NYC,atm,2025-01-08 07:05:50,0
TXBDC6D54A,430,230.75,Amazon,Dubai,mobile,2025-01-08 07:07:16,0
TXCC87C7D6,78,4326.77,Netflix,NYC,mobile,2025-01-08 07:13:20,1
TXA20F8991,881,46.66,Walmart,Dubai,atm,2025-01-08 07:14:05,0
TXE2D8D08A,80,282.31,Nike,Dubai,tablet,2025-01-08 07:15:24,0
TXAAAC076A,168,12.26,Starbucks,Mumbai,web,2025-01-08 07:16:41,0
TX953638EE,723,59.39,Netflix,Dubai,web,2025-01-08 07:18:35,0
TXDC46175E,422,104.79,Netflix,Berlin,mobile,2025-01-08 07:19:19,0
TX06ED9A4C,477,25.3,Amazon,Singapore,atm,2025-01-08 07:23:01,0
TX1BB53228,65,20.4,Crypto Exchange X,Dubai,mobile,2025-01-08 07:24:39,0
TX3998114E,171,28.65,Shell Gas,Dubai,tablet,2025-01-08 07:28:04,0
TXCC33E5D1,706,15.58,Whole Foods,Singapore,tablet,2025-01-08 07:28:25,0
TX1A7C07E0,567,36.3,Best Buy,Singapore,atm,2025-01-08 07:30:40,0
TX6F7582BF,271,124.88,Amazon,Mumbai,tablet,2025-01-08 07:31:02,0
TXD79958DA,401,17.71,Apple Store,NYC,atm,2025-01-08 07:31:58,0
TXBAAB31A6,426,53.82,Amazon,NYC,tablet,2025-01-08 07:38:30,0
TX5ABD8FEC,923,31.36,Netflix,Dubai,tablet,2025-01-08 07:45:10,0
TX4F89FB13,887,14.78,Emirates,NYC,tablet,2025-01-08 07:49:24,0
TXAB90BB1C,480,18.08,Starbucks,Singapore,atm,2025-01-08 07:50:21,0
TX65E79062,187,22.84,Shell Gas,Berlin,tablet,2025-01-08 07:50:53,0
TX0191718C,568,2994.43,Amazon,London,atm,2025-01-08 07:52:27,1
TX32CF9945,3,30.45,Whole Foods,Berlin,tablet,2025-01-08 07:56:24,0
TXB77456B0,647,20.42,Shell Gas,Mumbai,tablet,2025-01-08 07:58:09,0
TX3181C65F,579,35.53,Offshore Trading,London,mobile,2025-01-08 07:58:45,0
TX5BCAA504,899,38.68,Uber,NYC,tablet,2025-01-08 07:59:26,0
TXF6863621,438,63.4,McDonald's,Berlin,mobile,2025-01-08 08:01:22,0
TX7FC59551,562,41.79,McDonald's,Berlin,tablet,2025-01-08 08:02:28,0
TXBDBEEDBA,55,27.91,Apple Store,Singapore,mobile,2025-01-08 08:06:55,0
TXBA1A80D1,825,33.92,Nike,NYC,web,2025-01-08 08:07:49,0
TX47596E3D,297,19.71,Crypto Exchange X,Mumbai,tablet,2025-01-08 08:07:50,0
TX12CB7783,758,25.08,Quick Cash LLC,London,web,2025-01-08 08:13:42,0
TXE3B0EE2F,240,135.84,Zara,NYC,web,2025-01-08 08:21:04,0
TXD5AC6A78,348,8.45,Nike,NYC,mobile,2025-01-08 08:21:14,0
TXAA972E89,261,22.22,Zara,Berlin,atm,2025-01-08 08:26:24,0
TX4126BC38,899,66.92,Starbucks,Dubai,mobile,2025-01-08 08:26:56,0
TX4111E6C1,790,139.95,Spotify,Mumbai,web,2025-01-08 08:27:45,0
TXBFD4B3C7,705,92.27,Zara,Mumbai,atm,2025-01-08 08:27:45,0
TXB8C1E361,305,45.08,Shell Gas,NYC,tablet,2025-01-08 08:36:03,0
TXFDFC6472,734,29.68,Walmart,Dubai,web,2025-01-08 08:36:24,0
TX0ED98BB3,490,177.66,Netflix,NYC,web,2025-01-08 08:39:20,0
TX71C6E179,715,63.84,Zara,Berlin,mobile,2025-01-08 08:41:41,0
TX1258C9C7,266,13.7,Nike,Singapore,web,2025-01-08 08:41:51,0
TXAEB0EBB4,540,34.18,Zara,Dubai,tablet,2025-01-08 08:45:02,0
TX638B4B07,951,133.79,Apple Store,Mumbai,web,2025-01-08 08:46:55,0
TXEEAB7D92,79,84.52,Zara,NYC,web,2025-01-08 08:48:31,0
TXA6572217,775,46.24,Amazon,Singapore,tablet,2025-01-08 08:49:46,0
TX689D080C,698,18.03,McDonald's,Berlin,web,2025-01-08 08:51:24,0
TX055CF08A,424,52.63,McDonald's,Mumbai,web,2025-01-08 08:56:02,0
TX7BAA70EF,910,52.12,Spotify,Berlin,atm,2025-01-08 08:57:41,0
TX18A02397,727,20.91,Amazon,Mumbai,mobile,2025-01-08 08:58:49,0
TXF26BBEF2,528,38.79,Marriott,Dubai,tablet,2025-01-08 09:00:36,0
TXE2EAE183,315,46.5,Whole Foods,Mumbai,mobile,2025-01-08 09:02:15,0
TX68F691AF,687,11.58,Whole Foods,Singapore,mobile,2025-01-08 09:02:39,0
TXD6254BDF,83,130.88,Offshore Trading,Dubai,tablet,2025-01-08 09:04:38,0
TX71F72B93,258,20.35,Spotify,NYC,mobile,2025-01-08 09:07:14,0
TX1227E7D4,431,62.9,Offshore Trading,London,web,2025-01-08 09:10:15,0
TX00EA5EA1,225,45.78,Shell Gas,Berlin,web,2025-01-08 09:14:00,0
